country,country_code,year,ideology,ideology_se,affect,affect_se,ideology_observed,affect_observed,notes
Ecuador,ECU,2018,0.6843553515412739,0.00821389983094922,NA,NA,1,NA,NA
Ecuador,ECU,2019,0.6843987349415298,0.01524114590393742,NA,NA,0,NA,NA
Egypt,EGY,1971,0.6977896722083188,0.01065903113577623,NA,NA,0,NA,NA
Egypt,EGY,1972,0.7345055081194505,0.01030276523108636,NA,NA,0,NA,NA
Egypt,EGY,1973,0.7163146665721128,0.01034880402318472,NA,NA,0,NA,NA
Egypt,EGY,1974,0.6087669330580903,0.01160758537164996,NA,NA,0,NA,NA
Egypt,EGY,1975,0.706392413908993,0.01193179946611493,NA,NA,0,NA,NA
Egypt,EGY,1976,0.6963195568765596,0.01019350693818598,NA,NA,0,NA,NA
Egypt,EGY,1977,0.638322641068912,0.01096202368587643,NA,NA,0,NA,NA
Egypt,EGY,1978,0.6976760401028149,0.01035006480236337,NA,NA,0,NA,NA
Egypt,EGY,1979,0.660622775818216,0.00851061568956461,NA,NA,0,NA,NA
Egypt,EGY,1980,0.7489673736626866,0.01060526741758844,NA,NA,0,NA,NA
Egypt,EGY,1981,0.646644923982779,0.0108774840831804,NA,NA,0,NA,NA
Egypt,EGY,1982,0.7104188885015276,0.00871750081449649,NA,NA,0,NA,NA
Egypt,EGY,1983,0.6849913512108147,0.00920916070088265,NA,NA,0,NA,NA
Egypt,EGY,1984,0.6399173876331941,0.01017996737338972,NA,NA,0,NA,NA
Egypt,EGY,1985,0.6778408196424196,0.0108737555027447,NA,NA,0,NA,NA
Egypt,EGY,1986,0.6732242041782568,0.01037047391115816,NA,NA,0,NA,NA
Egypt,EGY,1987,0.672300764569161,0.01079333819215717,NA,NA,0,NA,NA
Egypt,EGY,1988,0.6542106343411134,0.01225332371225181,NA,NA,0,NA,NA
Egypt,EGY,1989,0.6844418982103523,0.01091131293760197,NA,NA,0,NA,NA
Egypt,EGY,1990,0.6728788396101725,0.01098458496076743,NA,NA,0,NA,NA
Egypt,EGY,1991,0.6581929977972362,0.01038924025457029,NA,NA,0,NA,NA
Egypt,EGY,1992,0.6529241524836213,0.01219640254111688,NA,NA,0,NA,NA
Egypt,EGY,1993,0.8037264613521152,0.00822598819367307,NA,NA,0,NA,NA
Egypt,EGY,1994,0.6534878239732083,0.01144005034374298,NA,NA,0,NA,NA
Egypt,EGY,1995,0.6994940126277494,0.01045463329749054,NA,NA,0,NA,NA
Egypt,EGY,1996,0.7044058843514371,0.01105065240266425,NA,NA,0,NA,NA
Egypt,EGY,1997,0.585593358680609,0.01024683274913094,NA,NA,0,NA,NA
Egypt,EGY,1998,0.6956812814397797,0.00960462222277799,NA,NA,0,NA,NA
Egypt,EGY,1999,0.7083389056410674,0.00987547009826719,NA,NA,0,NA,NA
Egypt,EGY,2000,0.7048916433491872,0.01224782175553024,NA,NA,0,NA,NA
Egypt,EGY,2001,0.6209082887608206,0.0120787344215971,NA,NA,0,NA,NA
Egypt,EGY,2002,0.6546431465844097,0.00934793519832274,NA,NA,0,NA,NA
Egypt,EGY,2003,0.6871725851344502,0.01152521514435927,NA,NA,0,NA,NA
Egypt,EGY,2004,0.6886685992071503,0.01028821397011232,NA,NA,0,NA,NA
Egypt,EGY,2005,0.6685134494112807,0.01328584358741615,NA,NA,0,NA,NA
Egypt,EGY,2006,0.6758281477552078,0.01022807904778506,NA,NA,0,NA,NA
Egypt,EGY,2007,0.7340150473604706,0.01005723245670939,NA,NA,0,NA,NA
Egypt,EGY,2008,0.6629602008035387,0.01140092988597974,NA,NA,1,NA,NA
Egypt,EGY,2009,0.6642819421025832,0.01041531491744278,NA,NA,0,NA,NA
Egypt,EGY,2010,0.6718390106698283,0.00916878396705208,NA,NA,0,NA,NA
Egypt,EGY,2011,0.6563793053345106,0.01059535611907556,NA,NA,0,NA,NA
Egypt,EGY,2012,0.6552503572417651,0.01056181172142273,NA,NA,1,NA,NA
Egypt,EGY,2013,0.6959034138650937,0.01013769004161652,NA,NA,0,NA,NA
Egypt,EGY,2014,0.7117182146758974,0.01050638135944593,NA,NA,0,NA,NA
Egypt,EGY,2015,0.6896907666058153,0.01166927213533488,NA,NA,0,NA,NA
Egypt,EGY,2016,0.8584674910410397,0.00583163210522789,NA,NA,0,NA,NA
Egypt,EGY,2017,0.6598849957934949,0.0110980157085069,NA,NA,0,NA,NA
Egypt,EGY,2018,0.7278973348269073,0.00897525353713215,NA,NA,0,NA,NA
Egypt,EGY,2019,0.7021720111131952,0.01229885574555021,NA,NA,0,NA,NA
El Salvador,SLV,1971,0.7187603677845271,0.00942115774557844,NA,NA,0,NA,NA
El Salvador,SLV,1972,0.7268071602205498,0.01042994566549645,NA,NA,0,NA,NA
El Salvador,SLV,1973,0.6729328046477129,0.01000226723125258,NA,NA,0,NA,NA
El Salvador,SLV,1974,0.6746131582302988,0.01159068928998269,NA,NA,0,NA,NA
El Salvador,SLV,1975,0.6862047202076781,0.01071629423539733,NA,NA,0,NA,NA
El Salvador,SLV,1976,0.7218379366449231,0.01048672669807402,NA,NA,0,NA,NA
El Salvador,SLV,1977,0.6544948663678176,0.01116787056438018,NA,NA,0,NA,NA
El Salvador,SLV,1978,0.7939905165262011,0.01085324515193323,NA,NA,0,NA,NA
El Salvador,SLV,1979,0.6455215001822513,0.01136115846741524,NA,NA,0,NA,NA
El Salvador,SLV,1980,0.7630748654582554,0.00918651852807638,NA,NA,0,NA,NA
El Salvador,SLV,1981,0.6868797249988808,0.00874316805546832,NA,NA,0,NA,NA
El Salvador,SLV,1982,0.6163294297713818,0.01228434447761903,NA,NA,0,NA,NA
El Salvador,SLV,1983,0.7254339928380902,0.01037980870636236,NA,NA,0,NA,NA
El Salvador,SLV,1984,0.6578591948433621,0.00963027658038241,NA,NA,0,NA,NA
El Salvador,SLV,1985,0.7314757447277486,0.0093922910952778,NA,NA,0,NA,NA
El Salvador,SLV,1986,0.6366062866153055,0.01200737829011826,NA,NA,0,NA,NA
El Salvador,SLV,1987,0.6694095560455393,0.01762643790548954,NA,NA,0,NA,NA
El Salvador,SLV,1988,0.7009307617925149,0.0109720891927687,NA,NA,0,NA,NA
El Salvador,SLV,1989,0.7620145080428202,0.0083103055769095,NA,NA,0,NA,NA
El Salvador,SLV,1990,0.6785319388853878,0.00942017957146678,NA,NA,0,NA,NA
El Salvador,SLV,1991,0.6607262961903192,0.0097982288072539,NA,NA,0,NA,NA
El Salvador,SLV,1992,0.6453623146048454,0.0105801162813214,NA,NA,0,NA,NA
El Salvador,SLV,1993,0.7073606247927758,0.01053088873770992,NA,NA,0,NA,NA
El Salvador,SLV,1994,0.6432595444690854,0.01029274229849981,NA,NA,0,NA,NA
El Salvador,SLV,1995,0.6207694321470768,0.01139419701061416,NA,NA,0,NA,NA
El Salvador,SLV,1996,0.6054596868920794,0.00989927982858891,NA,NA,1,NA,NA
El Salvador,SLV,1997,0.6762633228933315,0.012801707011993,NA,NA,1,NA,NA
El Salvador,SLV,1998,0.6689162991492659,0.011614246861822171,NA,NA,1,NA,NA
El Salvador,SLV,1999,0.6100826342419764,0.01448336617785878,NA,NA,1,NA,NA
El Salvador,SLV,2000,0.6025048252822296,0.01166948641295305,NA,NA,1,NA,NA
El Salvador,SLV,2001,0.6737510628194783,0.00915095307124754,NA,NA,1,NA,NA
El Salvador,SLV,2002,0.6336120663528889,0.00909767099450716,NA,NA,1,NA,NA
El Salvador,SLV,2003,0.5271609373217306,0.01807003232540864,NA,NA,1,NA,NA
El Salvador,SLV,2004,0.6959809509469873,0.01202609928276915,NA,NA,1,NA,NA
El Salvador,SLV,2005,0.6768425008216128,0.01060169324290004,NA,NA,1,NA,NA
El Salvador,SLV,2006,0.7037219108719954,0.01311272297400185,NA,NA,1,NA,NA
El Salvador,SLV,2007,0.8315499140089646,0.00839292774374838,NA,NA,1,NA,NA
El Salvador,SLV,2008,0.6445686282262131,0.01160170532815121,NA,NA,1,NA,NA
El Salvador,SLV,2009,0.5864620468744983,0.01142363539856989,NA,NA,1,NA,NA
El Salvador,SLV,2010,0.6049794678992415,0.01210813366268684,NA,NA,1,NA,NA
El Salvador,SLV,2011,0.5976407366758963,0.01061313793521036,NA,NA,1,NA,NA
El Salvador,SLV,2012,0.6599482706449674,0.01637594157839754,NA,NA,1,NA,NA
El Salvador,SLV,2013,0.6877972429633649,0.01104205545129118,NA,NA,1,NA,NA
El Salvador,SLV,2014,0.5541002288060428,0.01644772685346374,NA,NA,1,NA,NA
El Salvador,SLV,2015,0.7307978180784779,0.00990099146878003,NA,NA,1,NA,NA
El Salvador,SLV,2016,0.6469183156794109,0.01144513587796651,NA,NA,1,NA,NA
El Salvador,SLV,2017,0.5346518404104734,0.03295243618690056,NA,NA,1,NA,NA
El Salvador,SLV,2018,0.5994885454278152,0.01086183507268351,NA,NA,1,NA,NA
El Salvador,SLV,2019,0.618207433090338,0.01089968544063197,NA,NA,0,NA,NA
Estonia,EST,1971,0.6638115170681902,0.0109692480143227,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1972,0.7055562416839324,0.01004841652349094,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1973,0.7356003248650329,0.0102116464571153,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1974,0.6517713710044719,0.01173581773432649,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1975,0.6853030980406513,0.01013581891243338,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1976,0.7284102993612186,0.00838698671440728,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1977,0.5980570904545636,0.01175405695163816,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1978,0.6148585343709114,0.0129858552561884,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1979,0.6466468718225582,0.00953836053531114,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1980,0.7091761898052928,0.01035935006862274,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1981,0.6453244959499986,0.01137244301650721,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1982,0.7208802325524194,0.00911721993911255,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1983,0.7193292976899075,0.01039072438948142,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1984,0.6791492100123164,0.01136249310284364,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1985,0.7034092061015473,0.00844743975554725,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1986,0.6684003196500978,0.00921074777566564,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1987,0.6473239295991259,0.01125191199143703,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1988,0.648688302805513,0.0117942216617833,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1989,0.6825400557310987,0.01012393736897641,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1990,0.6518464927872949,0.00932627204352703,NA,NA,0,NA,Corresponds to Estonian Soviet Socialist Republic
Estonia,EST,1991,0.5986907902432419,0.0107571521888978,NA,NA,1,NA,NA
Estonia,EST,1992,0.6396655980120315,0.01344554252539898,NA,NA,1,NA,NA
Estonia,EST,1993,0.6588142361855426,0.01148071040380431,NA,NA,1,NA,NA
Estonia,EST,1994,0.6188768492840605,0.00879474959998021,NA,NA,0,NA,NA
Estonia,EST,1995,0.6040996001516208,0.01032063255121421,NA,NA,0,NA,NA
Estonia,EST,1996,0.6426773654411129,0.01014505081677891,NA,NA,1,NA,NA
Estonia,EST,1997,0.639593917251243,0.01170944255525309,NA,NA,0,NA,NA
Estonia,EST,1998,0.5688261656275504,0.01087970724460111,NA,NA,0,NA,NA
Estonia,EST,1999,0.6730791127019989,0.01811895830001269,NA,NA,1,NA,NA
Estonia,EST,2000,0.633818640344577,0.01262419157173884,NA,NA,0,NA,NA
Estonia,EST,2001,0.6216889077992311,0.01470423995386982,NA,NA,1,NA,NA
Estonia,EST,2002,0.623608701611712,0.01285329891392017,NA,NA,0,NA,NA
Estonia,EST,2003,0.6354472647976201,0.01121411755286338,NA,NA,1,NA,NA
Estonia,EST,2004,0.6109568807021631,0.00986470179367801,NA,NA,1,NA,NA
Estonia,EST,2005,0.6587868344867396,0.01024352305376854,NA,NA,1,NA,NA
Estonia,EST,2006,0.6270594454632715,0.01532059865106766,NA,NA,1,NA,NA
Estonia,EST,2007,0.5925737911541404,0.01042025930649539,NA,NA,1,NA,NA
Estonia,EST,2008,0.6541852802078602,0.01401326155502947,NA,NA,1,NA,NA
Estonia,EST,2009,0.5776737367735167,0.0108879622244431,NA,NA,1,NA,NA
Estonia,EST,2010,0.634406665832297,0.01100385187321139,NA,NA,1,NA,NA
Estonia,EST,2011,0.5919963179074549,0.00822436555245968,NA,NA,1,NA,NA
Estonia,EST,2012,0.5997493098206361,0.00969269598022034,NA,NA,1,NA,NA
Estonia,EST,2013,0.6510918695280041,0.01063567687343677,NA,NA,1,NA,NA
Estonia,EST,2014,0.5423276973591747,0.03304918831077315,NA,NA,1,NA,NA
Estonia,EST,2015,0.6182084547052945,0.01095874848313712,NA,NA,1,NA,NA
Estonia,EST,2016,0.6599527240450838,0.00957883907511788,NA,NA,1,NA,NA
Estonia,EST,2017,0.5148656270391266,0.04592871502745992,NA,NA,1,NA,NA
Estonia,EST,2018,0.7182111351965206,0.01156685560953569,NA,NA,1,NA,NA
Estonia,EST,2019,0.5872665492847364,0.00944524050460861,NA,NA,1,NA,NA
Finland,FIN,1971,0.5885619642328915,0.01457726614046129,NA,NA,0,NA,NA
Finland,FIN,1972,0.775919568280704,0.01189221603715374,NA,NA,0,NA,NA
Finland,FIN,1973,0.6273602096797879,0.01197244154461747,NA,NA,0,NA,NA
Finland,FIN,1974,0.6377120562735399,0.01097154237689954,NA,NA,0,NA,NA
Finland,FIN,1975,0.6217780406226692,0.01506595801343176,0.842421592590162,0.0060772345201329904,0,0,NA
Finland,FIN,1976,0.7992745891788894,0.00915251815831244,0.9011820758494375,0.00512492543654776,0,0,NA
Finland,FIN,1977,0.6193446126632861,0.01335666410545468,0.6491706412939406,0.00917199470855569,0,0,NA
Finland,FIN,1978,0.7537355228223301,0.01421231797283732,0.8380290456799112,0.00614155386287589,0,0,NA
Finland,FIN,1979,0.6743484707953907,0.0110916012157518,0.727527534581467,0.00962504895152603,0,0,NA
Finland,FIN,1980,0.6409336915390468,0.01076073834335052,0.9265063030932548,0.00330324781200964,0,0,NA
Finland,FIN,1981,0.7030971601171305,0.01051838368549334,0.9391479415198852,0.0029412479552552,1,0,NA
Finland,FIN,1982,0.675717539137769,0.01255535715031104,0.6244446392906774,0.01191551528482986,0,0,NA
Finland,FIN,1983,0.8497229924695887,0.00728125891322785,0.697223028303903,0.01081064800360428,0,0,NA
Finland,FIN,1984,0.829809145706527,0.00743440483902814,0.9276242462999464,0.00335578247983196,0,0,NA
Finland,FIN,1985,0.6917928847154524,0.01001046691775351,0.7112534503504419,0.01054458640325211,0,0,NA
Finland,FIN,1986,0.6972226308007885,0.01082373747995324,0.8026710527801839,0.00824727239802845,0,0,NA
Finland,FIN,1987,0.6595814188814192,0.00916177179109308,0.7715343718206561,0.00966860000105831,0,0,NA
Finland,FIN,1988,0.6696947470781807,0.01022428079706849,0.6604567805601055,0.01344457486885831,0,0,NA
Finland,FIN,1989,0.7056832899562595,0.01105715387754892,0.9170247332311506,0.00437543593267741,0,0,NA
Finland,FIN,1990,0.5723561432802233,0.01225137599050103,0.8454027889750255,0.01089544148331957,1,0,NA
Finland,FIN,1991,0.5884303144818293,0.00916803950798358,0.6758279468083976,0.01076927376394798,0,0,NA
Finland,FIN,1992,0.6245240377842761,0.01109264874325971,0.6655254057431311,0.01109145022553489,0,0,NA
Finland,FIN,1993,0.621066811114613,0.01175323233369441,0.7755932462217043,0.00861911239931865,1,0,NA
Finland,FIN,1994,0.6418704857155119,0.01193563733490498,0.9077777077415538,0.01379723820497241,0,0,NA
Finland,FIN,1995,0.6353288319931703,0.0149673434398871,0.8265085915160428,0.00877035162404755,1,0,NA
Finland,FIN,1996,0.6516110558522102,0.00944621262152528,0.7541230912822702,0.01033562326186618,1,0,NA
Finland,FIN,1997,0.6462871996199709,0.01169898705255278,0.8400975431276324,0.00798120432571341,1,0,NA
Finland,FIN,1998,0.5996025216153503,0.01250520055421185,0.6148308614856849,0.01504708266218137,1,0,NA
Finland,FIN,1999,0.6693860960057235,0.00993944285050569,0.6663497297784192,0.00881938664987484,1,0,NA
Finland,FIN,2000,0.6156781192272319,0.00985201892862167,0.7531906508505887,0.00932856560232509,1,0,NA
Finland,FIN,2001,0.6861278085451669,0.01154674151986915,0.8194383931868211,0.00843986076496592,1,0,NA
Finland,FIN,2002,0.6290634146893813,0.01235032154392743,0.7766080569048496,0.00885729477953688,1,0,NA
Finland,FIN,2003,0.6128074324544968,0.01175168642921978,0.8100330742141912,0.00827271692986171,1,1,NA
Finland,FIN,2004,0.6204721898117382,0.01167584165113438,0.8969253795366979,0.00594018854152122,1,0,NA
Finland,FIN,2005,0.6301418846747572,0.01126267566676317,0.7689578127039877,0.01007194955144348,1,0,NA
Finland,FIN,2006,0.5988857208539068,0.01063829306675744,0.7718123973504704,0.00893117222039014,1,0,NA
Finland,FIN,2007,0.637007986328266,0.00951337138809626,0.6513554601992391,0.00904655731314551,1,1,NA
Finland,FIN,2008,0.5983651274676146,0.01515090690045592,0.8524138596378399,0.00719737897884176,1,0,NA
Finland,FIN,2009,0.6051178293830468,0.01497242655693634,0.7024031605694303,0.01187551269680053,1,0,NA
Finland,FIN,2010,0.5828241506896126,0.01147302630962442,0.8002489387501069,0.00860042767967431,1,0,NA
Finland,FIN,2011,0.6142026815216127,0.01340972681972623,0.6499053931031336,0.01045746142565106,1,1,NA
Finland,FIN,2012,0.6273847429371615,0.01131600756928228,0.6378024314852031,0.01461153835884579,1,0,NA
Finland,FIN,2013,0.5946616722731098,0.01299459021322885,0.7351225475366774,0.01027765647812639,1,0,NA
Finland,FIN,2014,0.6439336066370954,0.0098045391456616,0.8411930563922067,0.00615543486267715,1,0,NA
Finland,FIN,2015,0.7379221717658174,0.0100144733441262,0.686685084559045,0.0118445175170612,1,1,NA
Finland,FIN,2016,0.6018949516905656,0.00851307839986375,0.7056478066074119,0.01131675386590234,1,0,NA
Finland,FIN,2017,0.6728560973144057,0.01863563126611226,0.957474831551953,0.00248743047411748,1,0,NA
Finland,FIN,2018,0.6225337252557777,0.00914194158345789,0.9044116963124886,0.00397869072195876,1,0,NA
Finland,FIN,2019,0.6421273052552111,0.01172602142990332,0.6459634645127489,0.01854004819617735,1,0,NA
France,FRA,1971,0.7001026871097816,0.01033170505728593,NA,NA,0,NA,NA
France,FRA,1972,0.6724403043567685,0.00960268646863022,NA,NA,0,NA,NA
France,FRA,1973,0.6552305678128676,0.01035522198002984,NA,NA,1,NA,NA
France,FRA,1974,0.6544261124908313,0.01124127563006638,NA,NA,0,NA,NA
France,FRA,1975,0.607169315770267,0.01283657162090056,0.670400290772462,0.01183295119176893,0,0,NA
France,FRA,1976,0.6318088614207826,0.0095496727819652,0.8745749734841216,0.00547121470378623,1,0,NA
France,FRA,1977,0.6550173258547476,0.0088141145070771,0.7551159652343808,0.01463466439172645,1,0,NA
France,FRA,1978,0.6407396333893037,0.01066459750045627,0.6904435606422775,0.00982787084753623,1,0,NA
France,FRA,1979,0.6510530007477761,0.01056740072333091,0.7987191123554251,0.00714826088764365,1,0,NA
France,FRA,1980,0.6331784878880856,0.01032953935272469,0.8185502878935198,0.00695911428713121,1,0,NA
France,FRA,1981,0.6296676561875156,0.01345176694123845,0.693602918169495,0.01030036392846062,1,0,NA
France,FRA,1982,0.62884507428551,0.01024721024742254,0.7175309059576419,0.01149909862876519,1,0,NA
France,FRA,1983,0.6592113211403862,0.00902992059657054,0.7905595447807298,0.00932870962389688,1,0,NA
France,FRA,1984,0.6375115317440256,0.01056052479762942,0.8206480965023943,0.00798676626704285,1,0,NA
France,FRA,1985,0.7005737548036924,0.00950777087512502,0.6461975747965328,0.01198615560440455,1,0,NA
France,FRA,1986,0.6347187696559253,0.01303734808704747,0.9000728350982636,0.00453444216903231,1,0,NA
France,FRA,1987,0.6326912379338319,0.01506877509776086,0.6818283217896123,0.0106476736159525,1,0,NA
France,FRA,1988,0.5922751901346514,0.01190752191933788,0.7545616950915491,0.0084096671578918,1,0,NA
France,FRA,1989,0.6309390344923405,0.01060446614649807,0.728917497331988,0.01044419430907371,1,0,NA
France,FRA,1990,0.5866429756311873,0.01028494413943887,0.7476950500276307,0.01001528614277241,1,0,NA
France,FRA,1991,0.6230646277922081,0.01142764157098214,0.7517995555054517,0.01165839591024522,1,0,NA
France,FRA,1992,0.630422389479857,0.01472661415405574,0.7217689350754096,0.00900870882057681,1,0,NA
France,FRA,1993,0.6115902923732388,0.01269222849138899,0.6838698186971318,0.01091965817858873,1,0,NA
France,FRA,1994,0.6633938105743757,0.00982918742372102,0.7764190336623026,0.0080158801561546,1,0,NA
France,FRA,1995,0.6171310483620662,0.01076588419766007,0.6875296658648028,0.01287697197760101,1,0,NA
France,FRA,1996,0.6539707213844935,0.01107500760975724,0.7916879043965127,0.0082772568232167,1,0,NA
France,FRA,1997,0.614135244267206,0.01148136338742465,0.6984573672213471,0.00947912233152978,1,0,NA
France,FRA,1998,0.6773065643087978,0.01217276913065554,0.8324876495433885,0.0078699406127129,1,0,NA
France,FRA,1999,0.5492384552074426,0.01473052841379575,0.8555607633716004,0.00660719193618908,1,0,NA
France,FRA,2000,0.6570371100437505,0.01111277081625634,0.7788839355961795,0.00948728272833972,1,0,NA
France,FRA,2001,0.6334744633063109,0.01158164890942473,0.7070297122066413,0.01147882719636182,1,0,NA
France,FRA,2002,0.6433752250142357,0.00841000790035143,0.7788050556100549,0.00889218107893407,1,1,NA
France,FRA,2003,0.5958386028417929,0.01011776354429898,0.6271433949364659,0.01219930476764089,1,0,NA
France,FRA,2004,0.611861556755741,0.01092608983102822,0.8791475298920666,0.0058018187476815,1,0,NA
France,FRA,2005,0.6544648287011107,0.0130582825955441,0.6544829036733253,0.0107198693988413,1,0,NA
France,FRA,2006,0.5818706278564558,0.01213766398167133,0.7017430362295186,0.01241707755785559,1,0,NA
France,FRA,2007,0.618201128920239,0.00928147111041196,0.7181686272571277,0.01010715494242826,1,1,NA
France,FRA,2008,0.6332575707420406,0.0116427827074226,0.755683255201057,0.00891863051853902,1,0,NA
France,FRA,2009,0.5715153042906096,0.02341203527927399,0.7659194724779546,0.00846638283648105,1,0,NA
France,FRA,2010,0.6387134173605227,0.00999760597907088,0.6772469722498208,0.01094035905457289,1,0,NA
France,FRA,2011,0.6379196404057953,0.00992916326061751,0.7674802273781816,0.009587432987577,1,0,NA
France,FRA,2012,0.5794263665051583,0.01060836338478222,0.6473816789471486,0.01140221525329742,1,1,NA
France,FRA,2013,0.6010416726197595,0.01213434916401763,0.686320108892489,0.00988494443071715,1,0,NA
France,FRA,2014,0.5756490606751509,0.01475493657744709,0.7916367373847949,0.008626376966936,1,0,NA
France,FRA,2015,0.6199512687318169,0.0108982205255557,0.7204100106872791,0.00970496881927907,1,0,NA
France,FRA,2016,0.6369863097129672,0.0096929265201256,0.7570646950015449,0.00880156843768485,1,0,NA
France,FRA,2017,0.6023566030566815,0.01379167527127449,0.7496024010831094,0.01059236856579791,1,1,NA
France,FRA,2018,0.6057557418697468,0.01188237270513418,0.8261728619449741,0.00846866878813133,1,0,NA
France,FRA,2019,0.5924808312724734,0.01076044759353236,0.773500392289267,0.00870676180588222,1,0,NA
Georgia,GEO,1971,0.6096574254586861,0.01085096550809493,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1972,0.6762201676405033,0.01166096603139621,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1973,0.7393966728504329,0.00878753576648895,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1974,0.6591849571019464,0.01073015776468242,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1975,0.7809192453638124,0.00737922519568627,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1976,0.6074644383486619,0.01098914582775712,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1977,0.6192739736259081,0.0097928148190985,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1978,0.7181688350173905,0.01090019530543754,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1979,0.7290281316055003,0.00792125579928391,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1980,0.6211708409526367,0.01015249899010534,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1981,0.6765261593961558,0.01015879553121711,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1982,0.6991591127346859,0.01103075067081373,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1983,0.6300225586405368,0.00840568253989021,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1984,0.5855799644416365,0.01214339114192087,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1985,0.6430285251857886,0.00992488458198817,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1986,0.6746120253734781,0.01133679663212326,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1987,0.7199112177238116,0.01073059220307714,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1988,0.675735850350174,0.01055465949298562,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1989,0.6515866599117996,0.00976277666119336,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1990,0.648138787860528,0.01083882872498636,NA,NA,0,NA,Corresponds to Georgian Soviet Socialist Republic
Georgia,GEO,1991,0.6710446137605274,0.0098842335452227,NA,NA,0,NA,NA
Georgia,GEO,1992,0.7434275356546801,0.01208816115919708,NA,NA,1,NA,NA
Georgia,GEO,1993,0.7005697905770427,0.01009511555311965,NA,NA,0,NA,NA
Georgia,GEO,1994,0.6839306504264363,0.00794384003262618,NA,NA,0,NA,NA
Georgia,GEO,1995,0.6682344218809915,0.01131431946841905,NA,NA,0,NA,NA
Georgia,GEO,1996,0.6178037320536323,0.01082464234775576,NA,NA,1,NA,NA
Georgia,GEO,1997,0.6335141128260043,0.01142787896956622,NA,NA,0,NA,NA
Georgia,GEO,1998,0.6477126602995581,0.0098006661946539,NA,NA,0,NA,NA
Georgia,GEO,1999,0.6853041869874908,0.01645964006548984,NA,NA,0,NA,NA
Georgia,GEO,2000,0.7987686634975689,0.00899579192287183,NA,NA,0,NA,NA
Georgia,GEO,2001,0.6535009480590206,0.01010789827015017,NA,NA,0,NA,NA
Georgia,GEO,2002,0.6581135476636718,0.01151103740684056,NA,NA,0,NA,NA
Georgia,GEO,2003,0.6847326455508002,0.00976013240783612,NA,NA,0,NA,NA
Georgia,GEO,2004,0.7418092921180734,0.01020175736908665,NA,NA,0,NA,NA
Georgia,GEO,2005,0.6616814592076602,0.01009377453749705,NA,NA,0,NA,NA
